JOBID;ST;NODES;CPUS;ACCOUNT;USER
53687990;R;1;4;bradley_r;chewgl
53717390;R;1;4;ramakrishnan_a;hdvinge
53717386;R;1;4;ramakrishnan_a;hdvinge
53590092;R;1;1;luebeck_g;hazelton
53590093;R;1;1;luebeck_g;hazelton
53590094;R;1;1;luebeck_g;hazelton
53590088;R;1;1;luebeck_g;hazelton
53590089;R;1;1;luebeck_g;hazelton
53590090;R;1;1;luebeck_g;hazelton
53590091;R;1;1;luebeck_g;hazelton
53590084;R;1;1;luebeck_g;hazelton
53590085;R;1;1;luebeck_g;hazelton
53590086;R;1;1;luebeck_g;hazelton
53590087;R;1;1;luebeck_g;hazelton
53590080;R;1;1;luebeck_g;hazelton
53590081;R;1;1;luebeck_g;hazelton
53590082;R;1;1;luebeck_g;hazelton
53590083;R;1;1;luebeck_g;hazelton
53590077;R;1;1;luebeck_g;hazelton
53590078;R;1;1;luebeck_g;hazelton
53590079;R;1;1;luebeck_g;hazelton
53590073;R;1;1;luebeck_g;hazelton
53590074;R;1;1;luebeck_g;hazelton
53590075;R;1;1;luebeck_g;hazelton
53590076;R;1;1;luebeck_g;hazelton
53590069;R;1;1;luebeck_g;hazelton
53590070;R;1;1;luebeck_g;hazelton
53590071;R;1;1;luebeck_g;hazelton
53590072;R;1;1;luebeck_g;hazelton
53590056;R;1;1;luebeck_g;hazelton
53590067;R;1;1;luebeck_g;hazelton
53590068;R;1;1;luebeck_g;hazelton
53590053;R;1;1;luebeck_g;hazelton
53590054;R;1;1;luebeck_g;hazelton
53590055;R;1;1;luebeck_g;hazelton
53590161;R;1;1;luebeck_g;hazelton
53590162;R;1;1;luebeck_g;hazelton
53590159;R;1;1;luebeck_g;hazelton
53590155;R;1;1;luebeck_g;hazelton
53590156;R;1;1;luebeck_g;hazelton
53590157;R;1;1;luebeck_g;hazelton
53590158;R;1;1;luebeck_g;hazelton
53590188;R;1;1;luebeck_g;hazelton
53696245;R;1;16;kooperberg_c;jhaessle
53717385;R;1;4;ramakrishnan_a;hdvinge
53717383;R;1;4;ramakrishnan_a;hdvinge
53717395;R;1;4;ramakrishnan_a;hdvinge
53666960;R;1;1;zheng_y;ywang237
53666957;R;1;1;zheng_y;ywang237
53666958;R;1;1;zheng_y;ywang237
53666959;R;1;1;zheng_y;ywang237
53666956;R;1;1;zheng_y;ywang237
53717396;R;1;4;ramakrishnan_a;hdvinge
53735890;R;1;1;huang_y;yhuang
53717397;R;1;4;ramakrishnan_a;hdvinge
53735891;R;1;1;huang_y;yhuang
53717411;R;1;4;ramakrishnan_a;hdvinge
53717410;R;1;4;ramakrishnan_a;hdvinge
53717409;R;1;4;ramakrishnan_a;hdvinge
53717408;R;1;4;ramakrishnan_a;hdvinge
53717407;R;1;4;ramakrishnan_a;hdvinge
53717406;R;1;4;ramakrishnan_a;hdvinge
53717405;R;1;4;ramakrishnan_a;hdvinge
53717404;R;1;4;ramakrishnan_a;hdvinge
53717403;R;1;4;ramakrishnan_a;hdvinge
53717402;R;1;4;ramakrishnan_a;hdvinge
53717401;R;1;4;ramakrishnan_a;hdvinge
53717400;R;1;4;ramakrishnan_a;hdvinge
53717399;R;1;4;ramakrishnan_a;hdvinge
53717398;R;1;4;ramakrishnan_a;hdvinge
53735929;R;1;1;huang_y;yhuang
53735925;R;1;1;huang_y;yhuang
53735926;R;1;1;huang_y;yhuang
53735927;R;1;1;huang_y;yhuang
53735928;R;1;1;huang_y;yhuang
53735921;R;1;1;huang_y;yhuang
53735922;R;1;1;huang_y;yhuang
53735923;R;1;1;huang_y;yhuang
53735924;R;1;1;huang_y;yhuang
53735917;R;1;1;huang_y;yhuang
53735918;R;1;1;huang_y;yhuang
53735919;R;1;1;huang_y;yhuang
53735920;R;1;1;huang_y;yhuang
53735913;R;1;1;huang_y;yhuang
53735914;R;1;1;huang_y;yhuang
53735915;R;1;1;huang_y;yhuang
53735916;R;1;1;huang_y;yhuang
53735909;R;1;1;huang_y;yhuang
53735910;R;1;1;huang_y;yhuang
53735911;R;1;1;huang_y;yhuang
53735912;R;1;1;huang_y;yhuang
53735905;R;1;1;huang_y;yhuang
53735906;R;1;1;huang_y;yhuang
53735907;R;1;1;huang_y;yhuang
53735908;R;1;1;huang_y;yhuang
53735901;R;1;1;huang_y;yhuang
53735902;R;1;1;huang_y;yhuang
53735903;R;1;1;huang_y;yhuang
53735904;R;1;1;huang_y;yhuang
53735897;R;1;1;huang_y;yhuang
53735898;R;1;1;huang_y;yhuang
53735899;R;1;1;huang_y;yhuang
53735900;R;1;1;huang_y;yhuang
53735892;R;1;1;huang_y;yhuang
53735893;R;1;1;huang_y;yhuang
53735894;R;1;1;huang_y;yhuang
53735895;R;1;1;huang_y;yhuang
53735896;R;1;1;huang_y;yhuang
53752290;R;1;1;peters_u;rsteinfe
53752284;R;1;1;peters_u;rsteinfe
53752279;R;1;1;peters_u;rsteinfe
53752269;R;1;1;peters_u;rsteinfe
53752258;R;1;1;peters_u;rsteinfe
53752257;R;1;1;peters_u;rsteinfe
53752251;R;1;1;peters_u;rsteinfe
53752234;R;1;1;peters_u;rsteinfe
53752221;R;1;1;peters_u;rsteinfe
53752220;R;1;1;peters_u;rsteinfe
53752218;R;1;1;peters_u;rsteinfe
53752216;R;1;1;peters_u;rsteinfe
53752189;R;1;1;peters_u;rsteinfe
53752172;R;1;1;peters_u;rsteinfe
53752169;R;1;1;peters_u;rsteinfe
53752164;R;1;1;peters_u;rsteinfe
53752155;R;1;1;peters_u;rsteinfe
53752152;R;1;1;peters_u;rsteinfe
53717382;R;1;4;ramakrishnan_a;hdvinge
53666955;R;1;1;zheng_y;ywang237
53752101;R;1;1;peters_u;rsteinfe
53752095;R;1;1;peters_u;rsteinfe
53752093;R;1;1;peters_u;rsteinfe
53752047;R;1;1;peters_u;rsteinfe
53752018;R;1;1;peters_u;rsteinfe
53751970;R;1;1;peters_u;rsteinfe
53751951;R;1;1;peters_u;rsteinfe
53751849;R;1;1;peters_u;rsteinfe
53735889;R;1;1;huang_y;yhuang
53735888;R;1;1;huang_y;yhuang
53735887;R;1;1;huang_y;yhuang
53666398;R;1;1;zheng_y;ywang237
53666389;R;1;1;zheng_y;ywang237
53666390;R;1;1;zheng_y;ywang237
53666391;R;1;1;zheng_y;ywang237
53666392;R;1;1;zheng_y;ywang237
53666393;R;1;1;zheng_y;ywang237
53666394;R;1;1;zheng_y;ywang237
53666395;R;1;1;zheng_y;ywang237
53666396;R;1;1;zheng_y;ywang237
53666397;R;1;1;zheng_y;ywang237
53751668;R;1;1;peters_u;rsteinfe
53735886;R;1;1;huang_y;yhuang
53735885;R;1;1;huang_y;yhuang
53735883;R;1;1;huang_y;yhuang
53735884;R;1;1;huang_y;yhuang
53735882;R;1;1;huang_y;yhuang
53735881;R;1;1;huang_y;yhuang
53735880;R;1;1;huang_y;yhuang
53735879;R;1;1;huang_y;yhuang
53735878;R;1;1;huang_y;yhuang
53735877;R;1;1;huang_y;yhuang
53735875;R;1;1;huang_y;yhuang
53735876;R;1;1;huang_y;yhuang
53735874;R;1;1;huang_y;yhuang
53735873;R;1;1;huang_y;yhuang
53735872;R;1;1;huang_y;yhuang
53735871;R;1;1;huang_y;yhuang
53735870;R;1;1;huang_y;yhuang
53724952;R;1;1;ramakrishnan_a;hdvinge
53430058;R;1;1;hughes_p;sdasgup2
53735869;R;1;1;huang_y;yhuang
53735868;R;1;1;huang_y;yhuang
53735867;R;1;1;huang_y;yhuang
53735866;R;1;1;huang_y;yhuang
53735865;R;1;1;huang_y;yhuang
53735864;R;1;1;huang_y;yhuang
53735863;R;1;1;huang_y;yhuang
53735862;R;1;1;huang_y;yhuang
53735860;R;1;1;huang_y;yhuang
53735861;R;1;1;huang_y;yhuang
53735859;R;1;1;huang_y;yhuang
53735858;R;1;1;huang_y;yhuang
53735857;R;1;1;huang_y;yhuang
53735856;R;1;1;huang_y;yhuang
53717372;R;1;4;ramakrishnan_a;hdvinge
53756082;R;1;1;luebeck_g;hazelton
53724257;R;1;1;luebeck_g;hazelton
53724255;R;1;1;luebeck_g;hazelton
53724254;R;1;1;luebeck_g;hazelton
53708653;R;1;1;luebeck_g;hazelton
53708650;R;1;1;luebeck_g;hazelton
53708651;R;1;1;luebeck_g;hazelton
53708652;R;1;1;luebeck_g;hazelton
53708646;R;1;1;luebeck_g;hazelton
53708647;R;1;1;luebeck_g;hazelton
53708648;R;1;1;luebeck_g;hazelton
53708649;R;1;1;luebeck_g;hazelton
53708642;R;1;1;luebeck_g;hazelton
53708643;R;1;1;luebeck_g;hazelton
53708644;R;1;1;luebeck_g;hazelton
53708645;R;1;1;luebeck_g;hazelton
53708638;R;1;1;luebeck_g;hazelton
53708639;R;1;1;luebeck_g;hazelton
53708640;R;1;1;luebeck_g;hazelton
53708641;R;1;1;luebeck_g;hazelton
53708634;R;1;1;luebeck_g;hazelton
53708635;R;1;1;luebeck_g;hazelton
53708636;R;1;1;luebeck_g;hazelton
53708637;R;1;1;luebeck_g;hazelton
53708628;R;1;1;luebeck_g;hazelton
53708630;R;1;1;luebeck_g;hazelton
53708631;R;1;1;luebeck_g;hazelton
53708632;R;1;1;luebeck_g;hazelton
53708624;R;1;1;luebeck_g;hazelton
53708625;R;1;1;luebeck_g;hazelton
53708626;R;1;1;luebeck_g;hazelton
53708627;R;1;1;luebeck_g;hazelton
53708620;R;1;1;luebeck_g;hazelton
53708621;R;1;1;luebeck_g;hazelton
53708622;R;1;1;luebeck_g;hazelton
53708623;R;1;1;luebeck_g;hazelton
53708618;R;1;1;luebeck_g;hazelton
53708619;R;1;1;luebeck_g;hazelton
53708616;R;1;1;luebeck_g;hazelton
53708617;R;1;1;luebeck_g;hazelton
53708612;R;1;1;luebeck_g;hazelton
53708613;R;1;1;luebeck_g;hazelton
53708614;R;1;1;luebeck_g;hazelton
53708615;R;1;1;luebeck_g;hazelton
53708516;R;1;1;luebeck_g;hazelton
53708510;R;1;1;luebeck_g;hazelton
53708511;R;1;1;luebeck_g;hazelton
53708512;R;1;1;luebeck_g;hazelton
53708513;R;1;1;luebeck_g;hazelton
53708514;R;1;1;luebeck_g;hazelton
53708515;R;1;1;luebeck_g;hazelton
53708377;R;1;1;luebeck_g;hazelton
53708396;R;1;1;luebeck_g;hazelton
53708414;R;1;1;luebeck_g;hazelton
53708436;R;1;1;luebeck_g;hazelton
53708454;R;1;1;luebeck_g;hazelton
53708475;R;1;1;luebeck_g;hazelton
53708501;R;1;1;luebeck_g;hazelton
53708507;R;1;1;luebeck_g;hazelton
53708509;R;1;1;luebeck_g;hazelton
53708247;R;1;1;luebeck_g;hazelton
53708273;R;1;1;luebeck_g;hazelton
53708300;R;1;1;luebeck_g;hazelton
53708321;R;1;1;luebeck_g;hazelton
53708339;R;1;1;luebeck_g;hazelton
53708356;R;1;1;luebeck_g;hazelton
53708224;R;1;1;luebeck_g;hazelton
53708226;R;1;1;luebeck_g;hazelton
53708227;R;1;1;luebeck_g;hazelton
53708228;R;1;1;luebeck_g;hazelton
53708229;R;1;1;luebeck_g;hazelton
53708230;R;1;1;luebeck_g;hazelton
53708231;R;1;1;luebeck_g;hazelton
53708232;R;1;1;luebeck_g;hazelton
53708233;R;1;1;luebeck_g;hazelton
53708214;R;1;1;luebeck_g;hazelton
53708215;R;1;1;luebeck_g;hazelton
53708216;R;1;1;luebeck_g;hazelton
53708217;R;1;1;luebeck_g;hazelton
53708218;R;1;1;luebeck_g;hazelton
53708219;R;1;1;luebeck_g;hazelton
53708220;R;1;1;luebeck_g;hazelton
53708221;R;1;1;luebeck_g;hazelton
53708222;R;1;1;luebeck_g;hazelton
53666948;R;1;1;luebeck_g;hazelton
53666949;R;1;1;luebeck_g;hazelton
53666950;R;1;1;luebeck_g;hazelton
53666944;R;1;1;luebeck_g;hazelton
53666945;R;1;1;luebeck_g;hazelton
53666946;R;1;1;luebeck_g;hazelton
53666947;R;1;1;luebeck_g;hazelton
53666938;R;1;1;luebeck_g;hazelton
53666939;R;1;1;luebeck_g;hazelton
53666940;R;1;1;luebeck_g;hazelton
53666941;R;1;1;luebeck_g;hazelton
53666942;R;1;1;luebeck_g;hazelton
53666943;R;1;1;luebeck_g;hazelton
53666929;R;1;1;luebeck_g;hazelton
53666930;R;1;1;luebeck_g;hazelton
53666931;R;1;1;luebeck_g;hazelton
53666932;R;1;1;luebeck_g;hazelton
53666933;R;1;1;luebeck_g;hazelton
53666934;R;1;1;luebeck_g;hazelton
53666935;R;1;1;luebeck_g;hazelton
53666936;R;1;1;luebeck_g;hazelton
53666937;R;1;1;luebeck_g;hazelton
53666925;R;1;1;luebeck_g;hazelton
53666926;R;1;1;luebeck_g;hazelton
53666927;R;1;1;luebeck_g;hazelton
53666928;R;1;1;luebeck_g;hazelton
53666920;R;1;1;luebeck_g;hazelton
53666921;R;1;1;luebeck_g;hazelton
53666922;R;1;1;luebeck_g;hazelton
53666923;R;1;1;luebeck_g;hazelton
53666924;R;1;1;luebeck_g;hazelton
53666911;R;1;1;luebeck_g;hazelton
53666912;R;1;1;luebeck_g;hazelton
53666913;R;1;1;luebeck_g;hazelton
53666914;R;1;1;luebeck_g;hazelton
53666915;R;1;1;luebeck_g;hazelton
53666916;R;1;1;luebeck_g;hazelton
53666917;R;1;1;luebeck_g;hazelton
53666918;R;1;1;luebeck_g;hazelton
53666919;R;1;1;luebeck_g;hazelton
